Location,UNIXTimestamp,AirTemperatureCelsius,AirPressure_hPa,WindSpeed_kmh,WindDirection_deg,Humidity_percent,CloudCoverage_percent,Precipitation_mm,UV index,Uitbarsting gemeten,Giftigheid vrijgekomen stoffen,LocationKoppenGeigerClassification,Seismische Activiteit,Terrein,Ondergrond
L13,1687944253.8461537,-12.997214567871778,1016.5550635670477,14.644646903708267,178.7370261653914,48.498733164067666,42.493665820338336,1.8035835868119299,3.076923076923077,0.19230769230769232,0.08561194230241664,Dfc,"(1, 1)",Steppes,Basalt
L14,1687944253.8461537,8.550140224671823,1015.9620007090053,15.549178611590943,147.47559563080023,72.22673330093811,48.90693320375244,3.3151281180399845,3.5576923076923075,0.17307692307692307,0.05933926515504322,Csc,"(1, 1)",Tropisch regenwoud,Kalksteen
L15,1687944253.8461537,28.05667257639573,1014.9097423216232,14.825761520245688,186.11808721005448,94.96239473335513,74.8871842000654,3.308204301258215,3.4038461538461537,0.25,0.11432407122021708,Aw,"(1, 1)",Woestijnen,Graniet
L16,1687944253.8461537,9.761844559389221,1012.26934858352,14.849239776651642,173.2616478639197,72.39296156809665,49.57184627238665,3.353059379948186,2.5576923076923075,0.23076923076923078,0.09983985808566836,Cfa,"(10, 9)",Heuvels,Leem
L17,1687944253.8461537,-12.336872518913697,1014.4657748864955,14.58604524758904,167.0885935593642,47.99720193878106,39.98600969390533,1.4218042045970631,4.134615384615385,0.1346153846153846,0.06538814269073799,Dfb,"(8, 7)",Bergen,Basalt
L18,1687944253.8461537,28.039672487142152,1011.8346158685334,15.959594320074764,148.42086052107103,95.34164290984448,76.02492872953341,3.4606948800352786,3.5961538461538463,0.28846153846153844,0.09073472765803339,Af,"(8, 7)",Moerassen,Silt
L19,1687944253.8461537,28.467983578655907,1013.1710063084304,15.459917010596381,177.96279762561244,93.73705147308858,71.21115441926574,3.415692289252948,3.8653846153846154,0.3076923076923077,0.11394585124548953,Am,"(1, 3)",Steppes,Zand
L20,1687944253.8461537,-13.436505678255427,1016.864685047099,15.890817317277895,186.0735487607711,47.459647297089774,37.29823648544887,1.592163301124639,3.076923076923077,0.21153846153846154,0.058681257642035675,Dfb,"(1, 1)",Steppes,Graniet
L21,1687944253.8461537,-12.470768575037399,1016.4507064437638,14.343349426870809,177.6900302208839,48.12332998170171,40.61664990850856,1.6492667801113579,3.4615384615384617,0.21153846153846154,0.08976226111178218,ET,"(5, 4)",Moerassen,Klei
L22,1687944253.8461537,-11.656535382861652,1014.6093306975442,14.349607201325577,175.16916458746044,47.66900407119121,38.34502035595608,1.722345991211964,3.3461538461538463,0.15384615384615385,0.062080026352526185,Dfc,"(1, 2)",Woestijnen,Graniet
L23,1687944253.8461537,-12.275860045978883,1015.6104611359086,16.450338479707778,182.73149430865863,47.7005039483223,38.50251974161151,1.5745494958082884,3.1153846153846154,0.25,0.09062017160622228,Dfc,"(1, 1)",Heuvels,Silt
L24,1687944253.8461537,11.011369843715753,1016.1357893209739,15.734341648585298,174.3446693860678,72.56112050459036,50.24448201836147,3.8842247806669765,3.3461538461538463,0.3076923076923077,0.07897339261498683,Csc,"(1, 1)",Moerassen,Leem
L25,1687944253.8461537,-12.047011465244942,1015.2721219556249,15.695397271157912,174.9400002679214,48.51004983501958,42.5502491750979,1.713820079956069,3.769230769230769,0.23076923076923078,0.07048378038949156,Dfc,"(2, 1)",Toendra,Leem
L26,1687944253.8461537,-13.488821688943117,1015.5760287403402,14.817457486059576,176.72955231574713,47.31117952441784,36.555897622089205,1.4099620343187285,3.3461538461538463,0.19230769230769232,0.06652089467186005,ET,"(7, 6)",Bergen,Leem
L27,1687944253.8461537,10.278556253482929,1012.5658666691669,14.84869407051136,203.62129420709957,72.82188639146626,51.287545565865074,2.992066412260517,3.730769230769231,0.19230769230769232,0.059788578143906916,Csc,"(7, 4)",Steppes,Leem
L28,1687944253.8461537,27.922121238190865,1013.7563146270986,15.106711065497102,153.35689471436132,95.59930968695463,76.7979290608639,3.17379665365827,3.5576923076923075,0.17307692307692307,0.06584379319006566,Am,"(1, 2)",Steppes,Silt
L29,1687944253.8461537,10.97910420019236,1014.5633597628529,16.21157662920933,170.31841871822175,72.34454307954367,49.37817231817469,3.2089787008897455,4.211538461538462,0.15384615384615385,0.045778044342032434,Cfa,"(1, 2)",Tropisch regenwoud,Silt
L30,1687944253.8461537,-14.266072454022522,1017.5293616802584,15.897956797611586,168.19401522000908,48.21911350533317,41.09556752666584,1.660510686975864,2.576923076923077,0.21153846153846154,0.058688546508367676,Dfc,"(3, 2)",Bergen,Veen
L31,1687944253.8461537,8.689111735212183,1014.9121041802771,14.290364541397064,156.07478733652255,72.51509382133708,50.06037528534827,3.069969118807376,4.4423076923076925,0.15384615384615385,0.0584852933207481,Csc,"(1, 1)",Moerassen,Silt
L32,1687944253.8461537,10.204434708573514,1012.0112017470948,14.02315884418804,187.93286976878457,72.39169867286343,49.56679469145372,2.5401367639235795,3.3846153846153846,0.1346153846153846,0.06375603095593156,Csc,"(2, 4)",Woestijnen,Zand
L33,1687944253.8461537,27.410243649745446,1013.1223476131235,15.400245964727,187.3857956319444,96.3661510300047,79.09845309001412,3.9388780061233666,3.1538461538461537,0.09615384615384616,0.04014101317043604,Am,"(7, 9)",Vlaktes,Graniet
L34,1687944253.8461537,-12.888868702183201,1016.1793697252386,14.263857131043709,200.62924810274896,47.31196738049914,36.559836902495704,1.427934805595224,3.730769230769231,0.15384615384615385,0.07718456269766573,ET,"(1, 2)",Bergen,Basalt
L35,1687944253.8461537,9.738817103087474,1015.6423759296665,16.105885287033438,201.75431628765747,71.62409087894333,46.49636351577331,2.900369537895841,3.4615384615384617,0.2692307692307692,0.10406509455865792,Cfb,"(1, 1)",Toendra,Veen
L36,1687944253.8461537,11.420977753477233,1016.230811394277,15.627030689568526,166.4166561666874,72.41503670776416,49.660146831056636,3.0028684338487506,2.6153846153846154,0.11538461538461539,0.0486118131891659,Cfa,"(1, 2)",Steppes,Graniet
L37,1687944253.8461537,27.397457592323583,1012.8966125066058,16.099707355949757,171.42684967477322,95.37179680410236,76.11539041230708,3.865428538893494,3.1538461538461537,0.19230769230769232,0.06688319744086507,Aw,"(3, 4)",Steppes,Zand
L38,1687944253.8461537,9.31081918739324,1013.7471479105317,17.003188850087486,186.1952380168911,72.17868782780101,48.71475131120406,3.384576265204013,3.3846153846153846,0.07692307692307693,0.012461260188745903,Csc,"(1, 1)",Bergen,Graniet
L39,1687944253.8461537,9.414287908134298,1015.3449109073202,15.30225717548266,212.78666222008056,72.4245094893202,49.69803795728081,2.848944216276734,2.7115384615384617,0.21153846153846154,0.07943889059939412,Cfa,"(2, 2)",Tropisch regenwoud,Leem
L40,1687944253.8461537,28.052882209961414,1015.0762023324994,14.961953271722477,168.66398749798248,95.43146688697902,76.29440066093709,4.201792957167047,3.5384615384615383,0.15384615384615385,0.06714292804619293,Am,"(10, 10)",Bergen,Leem
L41,1687944253.8461537,28.450826875070042,1013.8443185648358,14.755945570567654,163.22665685362045,93.75813554262209,71.27440662786624,3.734681637675892,4.346153846153846,0.23076923076923078,0.09275876027353583,Am,"(2, 3)",Toendra,Leem
L42,1687944253.8461537,-11.828978083557777,1015.6480833268178,14.493250604758366,177.4728570907561,49.11716936756101,45.58584683780506,1.9254960963114547,3.8653846153846154,0.23076923076923078,0.07758284134526325,Dfb,"(1, 1)",Toendra,Veen
L43,1687944253.8461537,8.829725994050003,1016.3590768245817,15.8047785305848,177.39528424613448,73.25795918507843,53.031836740313715,3.6672015561034197,4.019230769230769,0.15384615384615385,0.04667283172467595,Csb,"(1, 1)",Vlaktes,Basalt
L44,1687944253.8461537,10.881678703297165,1013.3853844781045,15.639585194265361,171.76092105049403,72.91651737876761,51.666069515070426,3.143874670759043,2.75,0.17307692307692307,0.06708664465595351,Cfb,"(1, 2)",Bergen,Leem
L45,1687944253.8461537,27.712076564287294,1012.416281780661,13.836031679021941,162.4030667578519,94.62457804800285,73.87373414400858,3.2218122100274367,2.769230769230769,0.23076923076923078,0.08794854400526218,Af,"(1, 1)",Vlaktes,Kalksteen
L46,1687944253.8461537,9.57119282300254,1013.4003243471559,14.246164238854638,167.59829957080157,71.56898060555271,46.275922422210854,3.1159703855272785,2.980769230769231,0.3076923076923077,0.14608820824868815,Csc,"(2, 2)",Moerassen,Veen
L47,1687944253.8461537,28.269232150029303,1015.2033323625918,16.041751006915618,169.12419431835423,95.36735963033892,76.10207889101679,3.978583521100655,4.269230769230769,0.23076923076923078,0.07874413579680149,Aw,"(1, 1)",Woestijnen,Graniet
L48,1687944253.8461537,-12.580136696988225,1016.4913473586291,15.044464555758461,162.73048413006347,47.841910346520095,39.209551732600495,1.4846581876125258,3.673076923076923,0.17307692307692307,0.07902690587683275,Dfb,"(1, 2)",Savanne,Klei
L49,1687944253.8461537,9.451652416186114,1015.4076789251623,14.736906453966013,201.869751473486,72.79145180367506,51.16580721470023,3.3905866167051135,4.115384615384615,0.21153846153846154,0.09541164699742273,Csb,"(10, 9)",Savanne,Basalt
L50,1687944253.8461537,8.335011251970283,1012.2559151162611,14.344149771368372,163.91011372713365,72.27793890948672,49.11175563794689,3.538688429099937,3.6538461538461537,0.21153846153846154,0.0845418914025094,Cfb,"(1, 1)",Vlaktes,Silt
M1,1687944253.8461537,8.708257463884262,1014.7039634784803,15.676413308249742,181.2789680153725,73.90658851517213,55.6263540606885,3.1774585906193518,2.6153846153846154,0.28846153846153844,0.10665818036824766,Csb,"(10, 11)",Steppes,Silt
M2,1687944253.8461537,10.296480656557975,1016.0114419712455,14.620045890863585,157.95885677187746,73.11659145276954,52.46636581107815,3.09299473564396,2.8846153846153846,0.25,0.09253948637278132,Cfb,"(1, 1)",Heuvels,Veen
M3,1687944253.8461537,28.313106505004587,1013.7244774816244,14.577036225723946,193.1168240411211,94.890328702995,74.67098610898499,3.4020222405482174,3.4423076923076925,0.19230769230769232,0.08504036284408666,Aw,"(1, 2)",Bergen,Klei
M4,1687944253.8461537,10.306042882137424,1013.669428383602,14.306731057104221,166.93532515562322,73.54229835986686,54.16919343946741,3.716819108737617,3.173076923076923,0.34615384615384615,0.14075285729704257,Cfb,"(1, 2)",Bergen,Veen
M5,1687944253.8461537,-11.856427938018108,1015.5259444855278,15.828383446736218,197.1172515641209,47.30873930470148,36.54369652350741,1.613866261128843,2.5961538461538463,0.21153846153846154,0.09135993982426602,Dfc,"(1, 1)",Steppes,Graniet
M6,1687944253.8461537,27.630341708137866,1011.1902513024705,15.019857912354386,161.79132348629486,94.64612047175602,73.93836141526808,3.406877297272059,3.4615384615384617,0.17307692307692307,0.08045575141379395,Aw,"(1, 1)",Toendra,Basalt
M7,1687944253.8461537,9.615753920307858,1014.1669752021432,16.159100756684758,194.48146118457743,70.95105075395735,43.80420301582937,3.1184680901486357,3.6538461538461537,0.25,0.09608923687025936,Csc,"(1, 2)",Toendra,Zand
M8,1687944253.8461537,28.15301167602752,1012.5332804204271,15.799382518411772,196.17598074623695,95.8672356484425,77.60170694532748,3.3562276283785604,3.9423076923076925,0.21153846153846154,0.0930979509999969,Am,"(3, 1)",Vlaktes,Graniet
M9,1687944253.8461537,28.14568867209794,1014.341179446524,13.967001560831424,175.7368966198254,95.1232241665036,75.36967249951078,3.837947341871465,3.8076923076923075,0.15384615384615385,0.09054845247605513,Aw,"(1, 1)",Steppes,Zand
M10,1687944253.8461537,9.804231867332684,1016.041067250204,14.717474019664381,194.47372345653704,72.74339436744906,50.97357746979623,3.3873477474715847,3.480769230769231,0.2692307692307692,0.09845847902641787,Cfb,"(10, 9)",Steppes,Basalt
M11,1687944253.8461537,10.309563018598734,1014.5175396635402,14.750787559588154,180.0894739584372,71.6171733028203,46.468693211281185,2.6669113241286846,3.230769230769231,0.3269230769230769,0.14222642003513075,Cfb,"(1, 1)",Moerassen,Kalksteen
M12,1687944253.8461537,27.671630845259067,1014.34339281517,13.587331126612328,158.5881584397834,95.78416560686235,77.35249682058704,4.539182341689083,3.0384615384615383,0.21153846153846154,0.10321004520572472,Am,"(1, 1)",Toendra,Basalt
M13,1687944253.8461537,28.338478623229474,1014.1472466923739,14.893452936400392,176.63402727198897,95.79817194840388,77.39451584521166,3.865815814009908,4.519230769230769,0.2692307692307692,0.10909072787555271,Am,"(1, 2)",Moerassen,Leem
M14,1687944253.8461537,9.865280191359771,1014.3182724032565,15.99653405625629,173.63784100293836,71.33316260753817,45.33265043015264,2.71351803769624,4.326923076923077,0.28846153846153844,0.10539135901792414,Csb,"(1, 1)",Bergen,Graniet
M15,1687944253.8461537,28.262845798841056,1011.5790828639264,15.782798392308548,171.29568116620115,94.56530073362627,73.6959022008788,3.7774377726916004,3.5384615384615383,0.23076923076923078,0.08864764324903707,Af,"(2, 1)",Bergen,Silt
M16,1687944253.8461537,9.183714663346603,1013.3996193209497,16.925281643328645,198.403936524919,72.26722186968942,49.0688874787577,3.3911987142861664,4.730769230769231,0.17307692307692307,0.04885103766968181,Csb,"(1, 1)",Tropisch regenwoud,Graniet
M17,1687944253.8461537,-12.134501839988925,1015.2257630701624,16.44421124225624,192.6061266516356,48.21861138147594,41.09305690737971,1.6836597807759002,3.480769230769231,0.1346153846153846,0.030977473128862894,Dfb,"(2, 3)",Heuvels,Basalt
M18,1687944253.8461537,-11.1427442016943,1014.9777252614278,15.468164896477125,145.30617958461943,48.572208370047015,42.86104185023507,1.9733199833598856,3.2884615384615383,0.11538461538461539,0.031008742009075028,ET,"(1, 1)",Steppes,Kalksteen
M19,1687944253.8461537,28.0658739700091,1014.010211273157,15.124668390333246,197.17662804841515,93.65327576301137,70.95982728903408,3.0285672850653347,2.8653846153846154,0.19230769230769232,0.0696537384195221,Am,"(1, 1)",Toendra,Veen
M20,1687944253.8461537,10.026524077386533,1013.378436094141,15.404051604606169,180.44301598417562,71.95407218964736,47.81628875858942,3.3317470335700685,3.1153846153846154,0.25,0.08727187546488444,Csc,"(1, 2)",Bergen,Silt
M21,1687944253.8461537,27.70045405769336,1014.7427741539294,14.33763354857591,176.2448270765603,94.79459029871154,74.38377089613465,3.663380265829046,3.1538461538461537,0.23076923076923078,0.09001296270911167,Af,"(5, 5)",Vlaktes,Silt
M22,1687944253.8461537,28.437948525197577,1013.0956543044774,15.401740273630281,176.12128686704148,95.82353412015505,77.47060236046512,3.9747623502630276,3.75,0.28846153846153844,0.10213676329859017,Am,"(1, 1)",Tropisch regenwoud,Leem
M23,1687944253.8461537,-13.82624156466285,1015.2620507987939,16.416343876945835,176.11963864170482,47.99671307600727,39.983565380036346,1.7217627163303253,4.096153846153846,0.28846153846153844,0.10690747280943781,ET,"(1, 1)",Tropisch regenwoud,Veen
M24,1687944253.8461537,27.67047266877531,1015.6095876523057,15.501217445729887,188.47770554529603,94.59258100412575,73.77774301237724,3.562493450608825,3.0961538461538463,0.3076923076923077,0.14096890843087803,Aw,"(10, 10)",Steppes,Zand
M25,1687944253.8461537,27.60956355931702,1013.4677542573859,15.424222508855504,136.64459235339018,94.80373778510963,74.4112133553289,4.264575578494694,2.980769230769231,0.21153846153846154,0.07691552338812134,Af,"(1, 1)",Vlaktes,Veen
M26,1687944253.8461537,10.517583337056212,1013.0574474728146,15.011604144860884,206.54870170707778,72.27998540174809,49.119941606992356,3.031316117033815,4.230769230769231,0.19230769230769232,0.08703903387490104,Cfa,"(1, 1)",Steppes,Kalksteen
M27,1687944253.8461537,10.834102823644411,1015.8378627037383,15.244636632075649,170.77169271479048,72.76419349502794,51.05677398011176,3.7147565352768286,4.134615384615385,0.17307692307692307,0.0721797624620855,Cfb,"(1, 1)",Tropisch regenwoud,Leem
M28,1687944253.8461537,27.721591857628052,1013.1284567100322,14.879768871836886,190.4286560743031,95.32069634413833,75.96208903241497,4.030967321338893,3.9038461538461537,0.09615384615384616,0.03177548338102015,Am,"(1, 1)",Woestijnen,Leem
M29,1687944253.8461537,28.23050763943385,1013.7241097318388,15.277499184013218,171.14165388690728,95.61100082848499,76.83300248545497,4.424501510584432,3.173076923076923,0.1346153846153846,0.059295219399664985,Af,"(1, 1)",Savanne,Zand
M30,1687944253.8461537,9.901737189168916,1011.4308230195668,16.18132163324538,177.41099816041063,71.28014178330444,45.12056713321775,2.5847756560639614,3.25,0.11538461538461539,0.03132296397813213,Cfb,"(1, 2)",Tropisch regenwoud,Zand
M31,1687944253.8461537,-11.739848437894576,1016.5711835940456,13.756245508666625,177.14167216042935,48.570976158296816,42.85488079148409,1.8009730570169098,3.0384615384615383,0.23076923076923078,0.10737436054031849,ET,"(1, 1)",Bergen,Graniet
M32,1687944253.8461537,28.127093238565582,1013.7718016645414,13.152238900543617,163.0148192095228,95.40968183392282,76.22904550176844,4.038478060605102,3.3076923076923075,0.17307692307692307,0.0748340669033848,Am,"(1, 2)",Toendra,Klei
M33,1687944253.8461537,-12.337873024117235,1015.4448697278875,15.083357501293307,172.40647182880366,48.22532742783666,41.126637139183316,1.7045900674186716,3.4423076923076925,0.19230769230769232,0.06665399500032164,Dfb,"(1, 1)",Steppes,Leem
M34,1687944253.8461537,9.443359718840062,1013.8634752280861,15.94422389909733,193.76129594156185,71.80366255578996,47.21465022315981,3.3185205993363884,3.7115384615384617,0.28846153846153844,0.12044021547943183,Cfa,"(1, 1)",Heuvels,Basalt
M35,1687944253.8461537,8.97901741601457,1015.6212297880885,14.18532645876825,182.36849126663373,71.21457298955978,44.85829195823915,2.7258083445535126,2.826923076923077,0.19230769230769232,0.07513050334926648,Csb,"(8, 8)",Moerassen,Zand
M36,1687944253.8461537,10.235591583583979,1015.5347635300348,15.881503650463994,175.1922729123866,72.24912686254048,48.99650745016192,2.688968139284675,2.8653846153846154,0.28846153846153844,0.09384907524443667,Cfb,"(7, 5)",Savanne,Kalksteen
M37,1687944253.8461537,-14.467262214393022,1014.6905911240755,14.263409036091305,194.9379977471534,48.377886054755656,41.88943027377828,1.4977002495196534,3.6538461538461537,0.2692307692307692,0.13422206928065014,ET,"(1, 1)",Tropisch regenwoud,Klei
M38,1687944253.8461537,9.74385489185799,1015.4284404475015,14.343912791566272,191.57506574357728,72.53941834797975,50.157673391919,2.4574902216599086,3.6923076923076925,0.25,0.09150999793506734,Cfb,"(1, 1)",Woestijnen,Klei
M39,1687944253.8461537,27.91689810455119,1015.122994837056,15.877762205051217,185.03410917165246,95.17828160291045,75.53484480873131,3.2677526696901023,3.5961538461538463,0.3269230769230769,0.1255739786385723,Af,"(2, 1)",Steppes,Graniet
M40,1687944253.8461537,-13.98488254942155,1015.0379637887096,15.998669606943894,181.3441574949927,48.859352361230904,44.29676180615456,1.9068122956777656,2.4615384615384617,0.23076923076923078,0.08246359643800354,Dfc,"(5, 5)",Moerassen,Graniet
M41,1687944253.8461537,27.88340556101338,1009.6081248507579,15.070893009335679,170.54574962045336,93.89851669883942,71.69555009651828,3.6803336344219093,2.8461538461538463,0.25,0.10826458753414175,Af,"(1, 1)",Steppes,Kalksteen
M42,1687944253.8461537,28.213170388340668,1014.07593391039,15.518267217977996,159.9938939952654,94.6190791237781,73.85723737133434,3.364074804780242,3.576923076923077,0.28846153846153844,0.11677524465185075,Af,"(10, 7)",Tropisch regenwoud,Graniet
M43,1687944253.8461537,-11.231700248250498,1014.1549079533929,14.820634464561977,165.33928533674168,47.96258399801008,39.81291999005042,1.6348080052293643,3.4615384615384617,0.19230769230769232,0.07928223319255447,ET,"(1, 1)",Tropisch regenwoud,Klei
M44,1687944253.8461537,-12.337787920137174,1016.827946412931,14.759396508538616,195.42355689356782,47.60270556118309,38.01352780591547,1.4787889767913844,2.6923076923076925,0.1346153846153846,0.041999557632640766,ET,"(1, 2)",Savanne,Leem
M45,1687944253.8461537,9.285588087445284,1014.4641754053335,14.007767334852089,165.8305070866926,72.21316459052383,48.8526583620953,3.2577217363826287,2.0,0.21153846153846154,0.09020933820892726,Cfa,"(3, 8)",Tropisch regenwoud,Kalksteen
M46,1687944253.8461537,-12.686785485572244,1013.8794564111848,15.134868930268206,185.5090101497123,48.41138037569131,42.056901878456536,1.7524569361912314,3.1923076923076925,0.28846153846153844,0.12941947105439264,Dfb,"(10, 11)",Savanne,Basalt
M47,1687944253.8461537,27.13964878761792,1013.3851597945763,13.979939090207866,170.06451034247038,95.07054804913325,75.21164414739972,3.7186132809843313,3.5,0.28846153846153844,0.1424633917171327,Aw,"(1, 2)",Bergen,Leem
M48,1687944253.8461537,29.12713237817407,1013.7935631256756,16.20751654086626,189.02312284849864,94.08315687861689,72.24947063585067,3.243819873721343,3.9038461538461537,0.21153846153846154,0.08025688015999971,Am,"(1, 1)",Bergen,Veen
M49,1687944253.8461537,28.023674152163053,1012.8723678706854,14.6638854972218,193.42290906874402,94.88867064928999,74.66601194786998,3.771326841018016,2.8076923076923075,0.28846153846153844,0.1138705920816305,Af,"(1, 1)",Toendra,Zand
M50,1687944253.8461537,9.563528164619568,1013.3425731043455,14.943711108145378,160.6922245987096,72.65698049812222,50.62792199248888,2.9291317365126712,3.576923076923077,0.1346153846153846,0.0487044545292575,Csc,"(10, 11)",Vlaktes,Kalksteen
N1,1687944253.8461537,-13.574227741042497,1016.3184574054329,16.291042815133924,190.594962825401,47.62709964820676,38.13549824103379,1.4720627551961758,3.7884615384615383,0.25,0.10395094977535727,ET,"(1, 1)",Savanne,Kalksteen
N2,1687944253.8461537,28.10260691214846,1014.3889025862102,14.687091595165953,173.43138571035695,95.11433718045616,75.3430115413685,3.3336817419631357,3.9038461538461537,0.11538461538461539,0.05792750815580267,Af,"(1, 1)",Moerassen,Veen
N3,1687944253.8461537,10.158584098747118,1014.569245437948,15.2412869396463,184.2097464526563,71.89220630788273,47.56882523153093,2.671010017866631,3.769230769230769,0.21153846153846154,0.07309499596489416,Cfb,"(1, 4)",Tropisch regenwoud,Silt
N4,1687944253.8461537,9.434852121611641,1013.9609117104181,16.01429311145992,175.67937200049832,72.37950489034986,49.51801956139949,2.814535531774823,3.269230769230769,0.21153846153846154,0.07370404924670611,Csc,"(7, 8)",Steppes,Kalksteen
N5,1687944253.8461537,28.241229418593154,1014.6590660437253,15.205849822908274,195.91945196052876,95.9500181402186,77.85005442065582,4.149206653639765,2.9615384615384617,0.15384615384615385,0.04522488426969779,Aw,"(1, 1)",Savanne,Graniet
N6,1687944253.8461537,10.260319169493355,1014.8899937020948,15.692012705256424,199.11375356966002,71.89623955499223,47.584958219968954,3.357857475515242,4.153846153846154,0.21153846153846154,0.0809951861452597,Csc,"(1, 3)",Toendra,Silt
N7,1687944253.8461537,9.810480822772895,1014.945280254117,14.494391622943565,173.40046183265738,71.93852379693114,47.75409518772452,2.727599943224539,2.673076923076923,0.09615384615384616,0.0292726784105565,Csb,"(10, 12)",Savanne,Kalksteen
N8,1687944253.8461537,-12.428257777263713,1014.716351982973,15.134445010756998,187.92801277999135,48.02634820686988,40.13174103434941,1.8144844190698604,3.25,0.21153846153846154,0.10042778588753863,ET,"(4, 4)",Bergen,Leem
N9,1687944253.8461537,27.288421842406095,1013.1701431320023,14.501816170857804,162.7604463408243,94.01719665716445,72.05158997149336,3.497008026756772,4.25,0.25,0.07603457906133801,Af,"(1, 1)",Steppes,Graniet
N10,1687944253.8461537,9.960427788041812,1013.5529805306851,14.291041571728142,183.84297730649786,72.94667481049561,51.78669924198246,3.3820440045136584,3.230769230769231,0.15384615384615385,0.07727807237168186,Cfa,"(1, 1)",Savanne,Leem
N11,1687944253.8461537,27.438277280905222,1012.4138378904573,15.083552969224971,164.96247904884527,94.3092941888332,72.9278825664996,3.28700752060252,2.6153846153846154,0.3076923076923077,0.14223239130008183,Af,"(1, 1)",Bergen,Klei
N12,1687944253.8461537,10.30813736032682,1015.2623923962249,15.386384229240228,186.9089221555685,72.16584549838036,48.663381993521476,2.9911829727876644,4.576923076923077,0.19230769230769232,0.06547003107481993,Csc,"(1, 1)",Toendra,Veen
N13,1687944253.8461537,9.12927507761965,1014.0631017050479,15.433207951649262,199.60344133890214,71.91671405664562,47.666856226582496,3.3624249283518504,2.826923076923077,0.11538461538461539,0.052155649887570855,Cfb,"(1, 1)",Tropisch regenwoud,Kalksteen
N14,1687944253.8461537,27.696705209327455,1013.5053294246518,15.135602504184002,184.76349640844813,95.53200332327955,76.59600996983868,3.527060039130125,4.115384615384615,0.25,0.10366753088639645,Am,"(2, 2)",Heuvels,Silt
N15,1687944253.8461537,28.02279252846322,1014.5413743670063,13.72518491837731,181.7836835284919,93.3879018357953,70.16370550738593,3.6554558098875,3.6923076923076925,0.19230769230769232,0.09644769795512748,Am,"(2, 3)",Heuvels,Klei
N16,1687944253.8461537,10.054098345879854,1016.0040535728743,15.42878446140282,163.19038310314696,72.26567894882888,49.062715795315526,3.0719644511215725,3.5,0.25,0.09790337924219898,Cfa,"(2, 1)",Woestijnen,Basalt
N17,1687944253.8461537,-11.788849003429139,1017.2633680215308,15.458580527828152,155.11932930861553,48.10350214259162,40.517510712958114,1.4900755292472707,3.8653846153846154,0.19230769230769232,0.06789790561590113,Dfb,"(1, 1)",Bergen,Basalt
N18,1687944253.8461537,-11.895904683414257,1014.7314470478382,15.090029196315701,168.62647184219867,48.397924859604295,41.98962429802148,1.6230676473816614,3.1923076923076925,0.21153846153846154,0.09429951060807232,Dfc,"(7, 6)",Savanne,Klei
N19,1687944253.8461537,-13.733665125328455,1014.3023802748844,15.916037287781494,180.5486113097828,48.53562155765971,42.67810778829854,1.7099906046804132,3.826923076923077,0.11538461538461539,0.05459626699854562,Dfc,"(1, 1)",Toendra,Veen
N20,1687944253.8461537,-11.812538621276813,1015.6733496747268,15.156056930602047,197.58485098824724,48.28601658812071,41.430082940603526,1.7724898635316297,2.019230769230769,0.23076923076923078,0.07474063870544613,Dfc,"(10, 10)",Savanne,Silt
N21,1687944253.8461537,9.845484636486834,1013.6635523786831,14.827419373802602,190.80743368354484,72.08073218338177,48.322928733527085,2.693917866030032,3.1153846153846154,0.17307692307692307,0.08540052992151494,Csc,"(1, 1)",Bergen,Kalksteen
N22,1687944253.8461537,-11.769992600813223,1017.2962780532673,14.37674954167383,170.84323077610637,47.50303239340268,37.51516196701338,1.7385991270726444,3.1153846153846154,0.23076923076923078,0.10531393282199966,ET,"(1, 1)",Bergen,Leem
N23,1687944253.8461537,28.359547365781772,1012.3800329700548,14.427382634986934,174.42321663418554,93.76036545728883,71.28109637186648,3.827361912637848,2.5961538461538463,0.23076923076923078,0.08781803888301853,Aw,"(1, 1)",Tropisch regenwoud,Zand
N24,1687944253.8461537,-13.763905227262237,1016.3911444835128,14.50031841876405,198.39183695401712,47.64933061341755,38.24665306708776,1.7589749251625515,2.6153846153846154,0.28846153846153844,0.11468131200834694,Dfc,"(1, 1)",Tropisch regenwoud,Zand
N25,1687944253.8461537,-12.293591867009424,1014.8824946054345,14.971622818668827,198.01904587434223,48.63014849604172,43.15074248020859,1.9850645521445398,3.5,0.25,0.09590287327568012,Dfc,"(1, 1)",Bergen,Zand
N26,1687944253.8461537,28.54608843872762,1012.3782128886912,14.900157364181037,169.11192525721873,95.11490298919958,75.34470896759872,3.9004554500334687,2.8461538461538463,0.23076923076923078,0.08493412260251516,Af,"(1, 1)",Heuvels,Klei
N27,1687944253.8461537,9.911352786823924,1012.5504526721039,15.040415405116736,190.11322599627346,71.95865413036431,47.83461652145723,2.984534593465582,3.6346153846153846,0.17307692307692307,0.07672358835186012,Cfb,"(1, 1)",Tropisch regenwoud,Basalt
N28,1687944253.8461537,11.013513978047488,1014.9838726484928,15.837366018172421,148.3660419769894,71.48311724342858,45.93246897371431,2.6725186971759007,3.25,0.23076923076923078,0.06298460125203581,Cfa,"(4, 3)",Woestijnen,Kalksteen
