UNIXTimestamp,Location,LocationKoppenGeigerClassification,AirTemperatureCelsius,AirPressure_hPa,WindSpeed_kmh,WindDirection_deg,Humidity_percent,CloudCoverage_percent,Precipitation_mm,Seismische Activiteit,UV index,Terrein,Ondergrond,Uitbarsting gemeten,Giftigheid vrijgekomen stoffen
1696712400,M5,Dfc,-38.031491425899546,1005.8012639949922,6.81523490912737,278.91600455227996,48.831676139861955,44.15838069930976,0.026179810837825532,"(1, 1)",1,Moerassen,Veen,1,0.7273906036349053
1702764000,M5,Dfc,-8.891487845209525,1018.5903885782272,6.360242161132854,71.74650694599782,42.006708520968154,10.033542604840761,0.3639718688001251,"(1, 1)",1,Moerassen,Veen,0,0.0
1672524000,M6,Csc,3.372439427969425,1026.3783035555828,7.939740597394871,233.35150337941815,74.37794223137374,57.51176892549495,6.29825440841842,"(4, 1)",1,Steppes,Leem,1,0.6824103761042052
1678572000,M6,Csc,28.11038112474994,1004.9976719433221,8.450837142699985,221.75474064028901,68.68254356537773,34.73017426151091,4.187679239558613,"(3, 1)",7,Steppes,Leem,0,0.0
1684616400,M6,Csc,23.390019676136802,1008.6153141613913,10.360918860559776,251.63667497172077,76.3462646266201,65.38505850648036,2.9958006688575316,"(5, 4)",1,Steppes,Leem,0,0.0
1690664400,M6,Csc,-3.191191258664884,1006.2703008748357,21.87757854208831,193.12426816839218,70.08079693837331,40.32318775349323,0.3325473487532812,"(1, 2)",2,Steppes,Leem,0,0.0
1696712400,M6,Csc,-10.34153627268111,1011.7377235005846,16.343778825939474,329.96203618049935,72.93753811264042,51.750152450561686,1.7889855730959328,"(7, 8)",2,Steppes,Leem,0,0.0
1702764000,M6,Csc,3.5559868644676333,1015.2366154376597,8.687098388971556,152.0625658004174,72.19265462888744,48.77061851554977,0.14491295399102835,"(3, 2)",2,Steppes,Leem,0,0.0
1672524000,M7,Af,32.314708910081436,1013.344459270286,11.9889898782056,304.48601619762024,96.39481175937523,79.1844352781257,0.9991597693982236,"(1, 1)",1,Steppes,Silt,0,0.0
1678572000,M7,Af,37.45293290775263,1016.5564998694522,5.850852309742098,66.64433836440321,91.52822885329687,64.58468655989061,1.5505704854574067,"(1, 1)",1,Steppes,Silt,0,0.0
1684616400,M7,Af,29.00746441632829,1022.8018490512569,5.483320396312468,115.75265843018613,89.9726947748103,59.91808432443087,1.7758089416700236,"(1, 1)",2,Steppes,Silt,0,0.0
1690664400,M7,Af,25.681279164742968,1007.7144064943238,22.142053488372785,221.20600819749126,95.89390632830656,77.68171898491967,2.7836190738975737,"(1, 1)",13,Steppes,Silt,0,0.0
1696712400,M7,Af,27.029753910697433,1026.541305183314,9.293978392248478,161.50188499243365,94.83318016355967,74.49954049067904,5.9290249712373155,"(1, 1)",13,Steppes,Silt,0,0.0
1702764000,M7,Af,25.264875795140835,1008.4319662433634,7.6174574684159735,93.2591348865214,87.04920174450328,51.147605233509836,2.9170446653871633,"(10, 9)",12,Steppes,Silt,0,0.0
1672524000,M8,Aw,26.95674955252506,1009.4130299718188,9.717480008270762,67.20749776904954,95.57043456669079,76.71130370007239,7.08713471746186,"(1, 4)",1,Tropisch regenwoud,Graniet,0,0.0
1678572000,M8,Aw,28.769628514398853,1023.532626185969,11.704202324340606,138.74166729598616,88.07405958140497,54.222178744214894,2.7326545635202373,"(3, 1)",1,Tropisch regenwoud,Graniet,0,0.0
1684616400,M8,Aw,32.506468991471955,1018.8761778513448,20.022667526190435,358.0736440007109,96.32669097572771,78.98007292718314,7.586539887556996,"(1, 1)",1,Tropisch regenwoud,Graniet,0,0.0
1690664400,M8,Aw,25.413860752343265,1000.8282543936816,21.585153226169282,325.13199601774994,98.42714979677632,85.28144939032896,4.877106767668819,"(2, 1)",4,Tropisch regenwoud,Graniet,0,0.0
1696712400,M8,Aw,20.352045153166376,1023.0254370329648,7.226856462103957,103.28339933628125,93.20906947701059,69.62720843103175,2.0428291693327134,"(1, 4)",1,Tropisch regenwoud,Graniet,0,0.0
1702764000,M8,Aw,22.317484860604058,1011.2199736048414,21.593703483688277,319.5329589226699,101.67234323736535,95.01702971209605,8.958659736397772,"(1, 1)",8,Tropisch regenwoud,Graniet,0,0.0
1672524000,M9,ET,-13.58455577376453,1022.7484810680751,16.72383341324013,22.71951837128981,53.106927823758966,65.53463911879484,4.107651665370335,"(1, 1)",1,Bergen,Zand,0,0.0
1678572000,M9,ET,1.7371255940563621,1025.3638450618007,23.948050737135123,59.73862508668216,50.73712857616399,53.68564288081995,2.558042529974148,"(1, 1)",13,Bergen,Zand,0,0.0
1684616400,M9,ET,-9.89356247036011,1019.4554994164662,19.665276339605075,210.36272478901594,48.526656604615624,42.633283023078135,1.5146878116406723,"(1, 1)",1,Bergen,Zand,1,0.213388946415797
1690664400,M9,ET,-27.877995453975895,1023.7140392777267,15.458824400185678,240.82304448185022,51.38803688311047,56.940184415552345,4.430432168559185,"(1, 1)",13,Bergen,Zand,0,0.0
1696712400,M9,ET,-34.77331959893474,1029.1518821418783,17.1329867891262,78.54848885754204,51.831576779201,59.157883896005025,1.6867411511669763,"(2, 1)",2,Bergen,Zand,0,0.0
1702764000,M9,ET,-19.433681631679256,1027.0596178002995,11.979368417345121,348.1958930152985,45.59889362384663,27.994468119233133,1.6118115272234106,"(3, 2)",7,Bergen,Zand,0,0.0
1672524000,M10,ET,-22.38647213573298,1021.2308038810951,14.725962506522468,309.76024747949435,52.14061900137356,60.703095006867784,3.9503123477938944,"(1, 1)",1,Heuvels,Leem,0,0.0
1678572000,M10,ET,16.838602519861727,1026.4892116145738,16.160203245833085,59.94068323802907,50.07202358583807,50.36011792919036,3.8186535518684837,"(10, 10)",1,Heuvels,Leem,0,0.0
1684616400,M10,ET,7.368993255468183,1003.3928289342061,14.439590368076615,180.94882871441774,45.413075305054136,27.065376525270693,0.9759188992135488,"(8, 7)",1,Heuvels,Leem,0,0.0
1690664400,M10,ET,-28.673205832694205,1017.9188030873264,7.674077067859164,340.5373252957493,45.92020354254342,29.601017712717113,1.0206949704250086,"(1, 1)",13,Heuvels,Leem,0,0.0
1696712400,M10,ET,-36.82502932185443,1022.5822428701525,13.137827672819071,166.50131315738344,46.30496798139309,31.52483990696547,1.741969190038754,"(1, 2)",4,Heuvels,Leem,0,0.0
1702764000,M10,ET,-13.247725068564808,1001.5311388524443,8.109745900572342,340.91747761837127,51.96885446173879,59.84427230869396,2.411987961619266,"(3, 1)",8,Heuvels,Leem,1,0.6756101639771063
1672524000,M11,Dfb,-1.8171532088923943,1009.0006386266627,24.023576284362566,123.08023310414367,46.48901380039494,32.445069001974716,0.8701641046196857,"(3, 1)",3,Savanne,Leem,0,0.0
1678572000,M11,Dfb,16.71880497143761,1023.1254973499507,18.953374010071634,210.78348002454314,44.288536844578466,21.442684222892332,1.060844026128362,"(1, 1)",1,Savanne,Leem,0,0.0
1684616400,M11,Dfb,-7.744963692481267,1029.6777197434028,9.7893058782144,338.5463696488923,42.47892581707353,12.394629085367654,0.05723324757099537,"(1, 1)",1,Savanne,Leem,0,0.0
1690664400,M11,Dfb,-24.797859105280867,1019.8306256210127,20.7933485443343,231.77289723623394,42.73794265487626,13.6897132743813,0.8954534553521426,"(2, 1)",2,Savanne,Leem,0,0.0
1696712400,M11,Dfb,-29.869707644655566,1028.0275195240324,14.05397084479983,215.3779867202173,52.03218641253632,60.16093206268161,1.1480233848838501,"(3, 1)",13,Savanne,Leem,0,0.0
1702764000,M11,Dfb,-23.208245076997926,1012.3160083006288,12.648127022250916,337.37658613862317,49.97442814432202,49.8721407216101,0.1374835225605261,"(1, 1)",8,Savanne,Leem,0,0.0
1672524000,M12,Dfb,-5.0956489419757975,1024.4015079910794,9.39451816597894,322.5368070279315,42.437605640703275,12.18802820351636,0.7498503697092567,"(1, 1)",1,Savanne,Zand,0,0.0
1678572000,M12,Dfb,-0.813130638766344,1019.2393569460354,17.63629883896991,225.29906628961032,44.96946094380523,24.84730471902614,2.0102163629174408,"(1, 1)",1,Savanne,Zand,1,0.2945480464412036
1684616400,M12,Dfb,5.352492846150781,1008.1579131111463,19.69599149645237,357.4219877542112,45.261066281400986,26.30533140700492,0.2492372757184569,"(1, 3)",1,Savanne,Zand,0,0.0
1690664400,M12,Dfb,-22.30628198289251,1015.1764505404201,21.567306426096614,284.04673600798986,46.84644265977226,34.2322132988613,2.3467985557061963,"(1, 1)",2,Savanne,Zand,0,0.0
1696712400,M12,Dfb,-38.06050218533545,1029.2095998342572,16.72974690764309,182.56708358788268,48.34890846003155,41.744542300157754,1.96573679120709,"(1, 1)",1,Savanne,Zand,0,0.0
1702764000,M12,Dfb,-18.968106277854694,1015.2671764507114,19.71541893045054,89.08284862362504,43.013844086372,15.069220431860026,0.6354869940187321,"(1, 1)",13,Savanne,Zand,0,0.0
1672524000,M13,Dfc,-23.318318028110284,1020.0530729423712,24.238127493397865,116.01795462600266,53.70416459302095,68.52082296510474,2.5050108429523186,"(10, 10)",4,Heuvels,Graniet,1,0.03047490026408539
1678572000,M13,Dfc,16.972978363106726,1021.1466445532748,7.666940792907637,354.5795904303425,45.67203118597927,28.36015592989635,0.01978188333831264,"(10, 8)",5,Heuvels,Graniet,0,0.0
1684616400,M13,Dfc,-11.528428128081094,1015.8788094173397,24.261757516225963,248.25146549322898,51.399995300288886,56.999976501444436,1.2177633494228979,"(5, 3)",7,Heuvels,Graniet,0,0.0
1690664400,M13,Dfc,-15.380258057221496,1005.8474109872236,21.877079433977578,215.5027510751822,42.24007727594574,11.200386379728686,0.018315751784845017,"(1, 1)",2,Heuvels,Graniet,0,0.0
1696712400,M13,Dfc,-31.99875266749055,1004.4344321445369,16.67500803693048,292.8630761028595,53.624498221481815,68.12249110740909,3.7364325814125774,"(1, 2)",5,Heuvels,Graniet,1,0.3329996785227809
1702764000,M13,Dfc,-16.743746360839552,1005.0862552402958,14.20471765528097,74.83428202579165,48.28664991401358,41.43324957006791,2.165734133225995,"(1, 1)",6,Heuvels,Graniet,0,0.0
1672524000,M14,ET,-2.67351077165136,1015.1238995290392,9.107665264695788,4.626150717281545,49.868051665355324,49.34025832677664,0.780738625408555,"(1, 4)",1,Woestijnen,Silt,0,0.0
1678572000,M14,ET,12.302040237676849,1007.9277210518791,5.564462897282752,277.3022667972712,44.08258716668427,20.412935833421336,1.132660945389216,"(1, 2)",1,Woestijnen,Silt,0,0.0
1684616400,M14,ET,-8.716536724979465,1003.1345903528861,9.475558573755997,205.8607236268784,43.76500243887053,18.82501219435266,1.0456584697026599,"(1, 1)",1,Woestijnen,Silt,0,0.0
1690664400,M14,ET,-16.748166763772932,1001.2416529935027,10.284004182497053,246.57583356487635,49.15638019410788,45.78190097053943,3.4662308385879848,"(1, 1)",1,Woestijnen,Silt,0,0.0
1696712400,M14,ET,-25.2141814067862,1022.2294843502362,5.132389332742202,231.70775722919737,44.04943283965454,20.24716419827272,1.5671259374948479,"(10, 10)",1,Woestijnen,Silt,0,0.0
1702764000,M14,ET,-14.198290355723346,1027.4198138210406,16.354552509314964,87.25697442033199,46.48989657414202,32.44948287071013,1.6098878806687769,"(7, 8)",1,Woestijnen,Silt,0,0.0
1672524000,M15,ET,-8.140029419918081,1007.0154158691054,16.65970478651531,48.02545851387114,45.78089198746959,28.904459937347923,1.1162535542924994,"(3, 4)",2,Vlaktes,Zand,1,0.3336118085393876
1678572000,M15,ET,-3.432650744203384,1030.0411603253265,20.878618115351216,313.49374724717904,48.06621374940952,40.331068747047595,0.22363004665989433,"(1, 1)",1,Vlaktes,Zand,1,0.16485527538595135
1684616400,M15,ET,2.741734884397701,1018.6392638710653,21.807209292178584,200.2807953134843,45.27793187780694,26.38965938903471,1.7094614321520902,"(1, 1)",1,Vlaktes,Zand,0,0.0
1690664400,M15,ET,-24.40463877723832,1017.6467581494804,16.328739541782156,244.87178345073457,44.78188396442461,23.909419822123045,0.8557321835562571,"(1, 4)",9,Vlaktes,Zand,0,0.0
1696712400,M15,ET,-25.98997144828775,1009.3413192007761,16.311016783118944,236.12873421275063,43.48118902710623,17.405945135531155,0.8895786635335138,"(1, 1)",1,Vlaktes,Zand,0,0.0
1702764000,M15,ET,-10.45613105534876,1011.7023975687569,12.003702889961218,69.30278166344686,47.97397340694402,39.86986703472009,1.7925873628591542,"(1, 1)",1,Vlaktes,Zand,0,0.0
1672524000,M16,Af,29.99234336736,1025.698289884486,23.48438459466873,67.07649842574502,102.93340031612888,98.80020094838662,9.534864490661855,"(1, 2)",1,Moerassen,Kalksteen,1,0.06062461621325085
1678572000,M16,Af,28.216272142637937,1024.981855727494,21.177793685690347,108.61289048151244,99.77188052434765,89.31564157304294,4.8080326128929975,"(1, 1)",1,Moerassen,Kalksteen,0,0.0
1684616400,M16,Af,34.66528043517119,1022.9972572214457,17.394820232395077,356.2636330109593,100.13948228818856,90.41844686456568,4.289000149770501,"(1, 1)",1,Moerassen,Kalksteen,0,0.0
1690664400,M16,Af,25.820497468392666,1011.1557784317874,5.5210694696665685,39.21700800920402,98.39458560090968,85.18375680272905,4.280918489265903,"(1, 1)",6,Moerassen,Kalksteen,0,0.0
1696712400,M16,Af,19.316789295326576,1019.9059675738478,10.798423524630545,19.021901794035998,96.8084523439851,80.42535703195527,2.4812280209388033,"(1, 4)",13,Moerassen,Kalksteen,1,0.5680630590147782
1702764000,M16,Af,27.287558948884843,1014.8965641637631,12.036749435142905,122.80093478720917,90.05818868573238,60.174566057197126,1.8639588618941405,"(1, 3)",1,Moerassen,Kalksteen,0,0.0
1672524000,M17,Csc,6.005937263879215,1014.6413947351022,8.704320908154632,248.04302336428336,68.72015567988994,34.88062271955979,1.153066657696948,"(3, 3)",1,Steppes,Basalt,1,0.6518271636738148
1678572000,M17,Csc,33.859739363995786,1007.8532178831153,21.150326317687902,11.240701259018229,69.55711453956772,38.22845815827086,0.6243602448492026,"(1, 1)",4,Steppes,Basalt,0,0.0
1684616400,M17,Csc,10.919585498144192,1006.5506912163515,17.081413382487483,165.40557412321377,71.80899985352892,47.23599941411569,1.33721655268474,"(1, 1)",3,Steppes,Basalt,1,0.3167434647005007
1690664400,M17,Csc,1.4746377048437411,1015.3976633456127,7.253549499205545,158.22106179303765,67.76404303573288,31.056172142931544,3.171091667725437,"(10, 9)",1,Steppes,Basalt,0,0.0
1696712400,M17,Csc,-9.917380976732593,1029.313779828533,19.24208367987489,197.433335008761,74.18955034911579,56.75820139646319,3.590025285856879,"(1, 1)",1,Steppes,Basalt,1,0.23031665280500435
1702764000,M17,Csc,-0.7313286082207728,1011.5357096363983,19.99413209507704,204.34196199587893,79.4875497599147,77.95019903965878,4.460762798608801,"(1, 2)",13,Steppes,Basalt,0,0.0
1672524000,M18,Csc,12.6433830001645,999.9230773492999,21.430918278427452,92.83280729539439,74.74172466835219,58.966898673408764,1.442022853566834,"(2, 1)",1,Savanne,Leem,0,0.0
1678572000,M18,Csc,22.81566509939777,1022.2725481903282,21.343003278070398,177.6559524991031,65.48492306116898,21.939692244675935,2.459331528965508,"(2, 4)",1,Savanne,Leem,1,0.14627986887718408
1684616400,M18,Csc,18.825599384400135,1001.7076713108758,24.474808909865136,287.9454969273419,75.28362873192427,61.13451492769706,1.4640249747251597,"(1, 1)",8,Savanne,Leem,0,0.0
1690664400,M18,Csc,-4.230379421666956,1018.127073322221,7.297725718804308,264.77400622748576,68.66114816827951,34.64459267311801,0.44025462208158045,"(1, 2)",8,Savanne,Leem,0,0.0
1696712400,M18,Csc,-1.4493762282126603,1006.8514706012749,5.8012614795545225,218.30438274421383,74.78234713473479,59.12938853893915,1.905688913644094,"(1, 1)",2,Savanne,Leem,0,0.0
1702764000,M18,Csc,8.11676128333825,1023.1612920545441,9.119128544821962,297.88679757971425,74.78722723555151,59.14890894220606,4.289749882972248,"(1, 1)",11,Savanne,Leem,1,0.6352348582071216
1672524000,M19,Csc,7.288901662515935,1024.9242117182675,5.176911176532213,14.003555017020034,67.54214617067767,30.168584682710673,2.5761335404790584,"(5, 4)",1,Steppes,Basalt,1,0.7929235529387114
1678572000,M19,Csc,21.595706944909452,1014.4514177132769,23.69313387852564,38.49580935647311,70.68628437393394,42.74513749573575,1.2249948059747777,"(4, 3)",13,Steppes,Basalt,1,0.05227464485897443
1684616400,M19,Csc,16.722929724220663,1014.8905400960253,22.088839743754477,348.02964469462086,70.1115587728614,40.44623509144562,4.247128273060059,"(2, 2)",1,Steppes,Basalt,1,0.11644641024982093
1690664400,M19,Csc,1.112885401627496,1013.7105998298828,13.300891417838406,84.52462918543785,77.24759045940348,68.99036183761396,2.3129978086480305,"(7, 7)",5,Steppes,Basalt,1,0.46796434328646375
1696712400,M19,Csc,0.5841596163693943,1022.9288330270149,11.51843355454976,10.393943242804564,68.8384698665182,35.3538794660728,3.96018341968991,"(1, 1)",7,Steppes,Basalt,0,0.0
1702764000,M19,Csc,3.8739867568057855,1006.6261521900336,18.21285810491642,130.08646474445453,65.49804138187983,21.992165527519326,2.6467594819140565,"(1, 1)",1,Steppes,Basalt,0,0.0
1672524000,M20,Dfc,-3.3333957986095317,1003.8973294410677,6.514812867024973,37.80087668814104,42.13235072134591,10.661753606729548,0.4434126288123285,"(1, 1)",1,Toendra,Leem,1,0.7394074853190011
1678572000,M20,Dfc,18.436844461936243,1018.7548680962311,6.614808925864136,354.0940958148017,43.453855496657155,17.269277483285787,1.0838756918081576,"(1, 1)",1,Toendra,Leem,0,0.0
1684616400,M20,Dfc,-7.044117817620288,1009.6081747770681,19.53408164461654,9.227268558502853,49.12321502732124,45.61607513660619,1.113735862688503,"(1, 3)",1,Toendra,Leem,0,0.0
1690664400,M20,Dfc,-32.93591247086396,1029.6537375090973,24.782685464471662,267.23134963328016,45.84313602122941,29.21568010614706,0.23113434342772296,"(1, 1)",1,Toendra,Leem,0,0.0
1696712400,M20,Dfc,-25.658791597624113,1006.8477984638838,8.769435591670957,249.23381118982408,48.29161847501042,41.45809237505209,2.278570137139403,"(1, 2)",3,Toendra,Leem,0,0.0
1702764000,M20,Dfc,-17.871020784774622,1029.5292867848411,5.956356237273628,303.3504583936291,47.30303804434181,36.515190221709055,2.2256900616827635,"(1, 1)",1,Toendra,Leem,0,0.0
1672524000,M21,ET,-8.25887381428772,1015.6328677228072,9.011513740821105,33.548226129131216,52.77601599294293,63.88007996471463,4.6297103316988455,"(10, 12)",1,Tropisch regenwoud,Silt,0,0.0
1678572000,M21,ET,7.457029509893392,1019.2477175360272,6.286358276673623,350.61680071350855,43.98316949514016,19.91584747570079,1.5327668382035762,"(1, 1)",1,Tropisch regenwoud,Silt,0,0.0
1684616400,M21,ET,-6.84176009414622,1019.0878014171611,17.51561859215831,168.738746286507,45.486368240563365,27.43184120281681,1.4663248651150849,"(1, 1)",1,Tropisch regenwoud,Silt,1,0.2993752563136675
1690664400,M21,ET,-15.041097747802443,1026.161125075067,9.77013399989145,117.89711435871065,49.6690153599198,48.345076799599,3.7026782242974754,"(1, 1)",5,Tropisch regenwoud,Silt,0,0.0
1696712400,M21,ET,-34.12707104954946,1007.228200939589,8.330838068928937,149.8462997833551,42.32333584752104,11.616679237605183,0.7765718188785784,"(1, 2)",8,Tropisch regenwoud,Silt,1,0.6667664772428425
1702764000,M21,ET,-19.87331146868968,1016.404747227581,24.234305488719304,44.716399383026946,48.13721160847937,40.68605804239684,0.3892999200220511,"(1, 1)",13,Tropisch regenwoud,Silt,1,0.030627780451227837
1672524000,M22,Csb,11.231901008224579,1017.8802278580588,10.940896367897077,202.52113441851668,66.08176450558429,24.327058022337162,0.3094306353425976,"(1, 1)",1,Toendra,Graniet,0,0.0
1678572000,M22,Csb,23.912691284665613,1014.0174923362388,9.382345153050725,134.61860670109377,65.15604482458468,20.62417929833876,1.317472223162281,"(1, 5)",3,Toendra,Graniet,1,0.624706193877971
1684616400,M22,Csb,13.63308797417755,1004.2171384029732,13.228365134854275,158.98491743103708,77.74834764981411,70.99339059925644,6.624989160093872,"(3, 4)",1,Toendra,Graniet,0,0.0
1690664400,M22,Csb,7.575242457820422,1007.4712120622123,21.14558701411682,270.2051115543015,70.33013177483008,41.32052709932032,2.523895201106932,"(1, 1)",3,Toendra,Graniet,0,0.0
1696712400,M22,Csb,-10.697575232047036,1004.9162932183676,19.9989423125189,195.6403833852796,74.7096247698145,58.83849907925798,0.17195006418300965,"(1, 1)",1,Toendra,Graniet,0,0.0
1702764000,M22,Csb,2.16921368958742,1017.0340039026331,16.345976875119746,298.980013902749,73.8840701653585,55.536280661434,6.799476856817037,"(1, 1)",1,Toendra,Graniet,0,0.0
1672524000,M23,Csb,10.704832731238165,1006.3201244351751,8.153814493946337,284.36530594724934,78.16161295391389,72.64645181565555,2.2461854072969727,"(2, 1)",7,Bergen,Silt,0,0.0
1678572000,M23,Csb,25.810196476604453,999.6204764140172,22.809287767764374,116.86193627984206,77.44063203764509,69.76252815058038,1.8723440025317493,"(1, 1)",1,Bergen,Silt,0,0.0
1684616400,M23,Csb,17.780459189394243,1021.1728605110596,22.2048991145773,71.74770752079755,72.06337055387411,48.253482215496426,2.8227933369552107,"(1, 1)",1,Bergen,Silt,0,0.0
1690664400,M23,Csb,8.563632590370439,1000.0220564507629,23.521298118558406,0.47567105449296765,70.33271531921483,41.33086127685932,4.6431075056241955,"(5, 1)",2,Bergen,Silt,1,0.059148075257663774
1696712400,M23,Csb,-0.6351547816643119,1018.9973505082836,22.368114322180766,274.37919375295957,72.65302222296006,50.61208889184023,1.8668809779018547,"(1, 1)",7,Bergen,Silt,0,0.0
1702764000,M23,Csb,-2.7839372078571563,1017.0572138261621,18.054552993303872,42.69547957508493,75.2993086611228,61.19723464449118,5.976021122501164,"(1, 2)",3,Bergen,Silt,0,0.0
1672524000,M24,Dfc,-12.634760737720766,1008.9650193727445,15.487790950663218,114.84318185209143,53.834969875669486,69.17484937834742,1.4297918884760739,"(2, 1)",1,Steppes,Veen,1,0.3804883619734713
1678572000,M24,Dfc,6.426588889596635,1013.6086247485828,10.309833604076475,285.35577713812603,48.33682406221616,41.684120311080804,1.8922947645422838,"(1, 2)",4,Steppes,Veen,0,0.0
1684616400,M24,Dfc,-9.947535350138898,1007.7033193727194,9.62230924930667,72.81448250310707,50.34187062170041,51.709353108502036,1.1156015918607542,"(1, 1)",1,Steppes,Veen,0,0.0
1690664400,M24,Dfc,-31.190437822981625,1008.6310825906884,6.590633563280228,13.192576544423256,46.78527588745402,33.9263794372701,0.23851546909222926,"(1, 1)",7,Steppes,Veen,0,0.0
1696712400,M24,Dfc,-33.88519636313491,1005.6747126876872,19.190258898036884,193.70409346038082,48.31654982204782,41.58274911023908,0.7726039607048415,"(1, 1)",5,Steppes,Veen,0,0.0
1702764000,M24,Dfc,-22.095093802335477,1003.5024771579555,18.563121554241388,188.78806017138893,49.620114167189215,48.10057083594609,0.7312004515014437,"(1, 1)",2,Steppes,Veen,0,0.0
1672524000,M25,Cfb,12.391890552971356,1012.1307098512171,8.269602656553282,187.62365552802808,65.12255961821491,20.49023847285962,2.415372437308535,"(1, 1)",1,Bergen,Zand,0,0.0
1678572000,M25,Cfb,14.4782192228809,1000.7948463668548,22.511516668879217,14.48421827438413,75.28521695753668,61.1408678301467,6.670854834174285,"(1, 1)",6,Bergen,Zand,0,0.0
1684616400,M25,Cfb,26.85343058696415,1003.3171879179351,14.809935432637925,296.5088793582362,72.91573147690309,51.662925907612376,4.294622932803527,"(1, 1)",1,Bergen,Zand,0,0.0
1690664400,M25,Cfb,-2.2242061622573255,1006.8223544911709,12.22355039957983,50.64282948211315,69.6124254548321,38.44970181932844,0.6721483480224799,"(1, 1)",4,Bergen,Zand,0,0.0
1696712400,M25,Cfb,-7.182669965277885,1013.090645013567,11.02236978333959,109.38676544329229,67.48371436260517,29.93485745042069,2.87854802039382,"(1, 1)",1,Bergen,Zand,0,0.0
1702764000,M25,Cfb,-2.3231400033457374,1007.7829506217697,6.068348212883368,162.86619634278324,71.01374670695469,44.05498682781874,1.421192468141327,"(1, 1)",2,Bergen,Zand,0,0.0
1672524000,M26,Csc,6.81167077447115,1004.8019671155186,16.990206183918126,192.25872236341226,77.81565372954626,71.262614918185,4.37138181875034,"(1, 1)",3,Heuvels,Veen,0,0.0
1678572000,M26,Csc,33.95946235522261,1002.3441416374088,6.822311996346744,96.77308108447099,79.07862068422057,76.31448273688227,1.5090821195772457,"(1, 2)",1,Heuvels,Veen,0,0.0
1684616400,M26,Csc,29.767107460433806,1026.2272252401233,6.778117115597555,224.10383651260898,79.64179919526286,78.56719678105145,2.5599674068281977,"(1, 1)",1,Heuvels,Veen,0,0.0
1690664400,M26,Csc,-2.4172272187817017,1026.2111595764306,6.314717759030451,353.76910527287146,65.13066359105653,20.5226543642261,2.0882571469608977,"(1, 1)",1,Heuvels,Veen,0,0.0
1696712400,M26,Csc,-5.73852835090976,1020.8585670243037,13.482750939538361,352.5040910102707,78.37072542386673,73.48290169546695,1.353353867561494,"(1, 1)",1,Heuvels,Veen,0,0.0
1702764000,M26,Csc,-2.584493016091508,1009.8764555936065,12.137031610117432,62.09544867181842,73.67228710941552,54.68914843766206,2.0647692206935884,"(5, 4)",9,Heuvels,Veen,0,0.0
1672524000,M27,Aw,27.016717136092307,999.003432068193,5.411761798966525,125.04169762285738,98.89589359763276,86.6876807928983,3.3900003551489912,"(1, 1)",2,Heuvels,Graniet,1,0.783529528041339
1678572000,M27,Aw,33.17562667247623,1015.2792241165836,6.1021187788015085,236.6656045706857,95.29807658064924,75.8942297419477,6.758755497420076,"(1, 1)",1,Heuvels,Graniet,0,0.0
1684616400,M27,Aw,26.710557356531577,1022.6618911708014,12.018456605668161,338.16987192122474,93.25818820444638,69.77456461333917,2.2141261239898142,"(1, 1)",1,Heuvels,Graniet,0,0.0
1690664400,M27,Aw,22.106183777502448,1003.0432227029253,5.730320913592564,203.46607943016858,89.06728756835147,57.20186270505444,0.25598793473219783,"(5, 4)",1,Heuvels,Graniet,0,0.0
1696712400,M27,Aw,22.326271215268815,1011.36238972918,23.388081956310277,195.53140073853024,99.64955098591791,88.94865295775375,0.18107635593854482,"(2, 3)",5,Heuvels,Graniet,1,0.06447672174758892
1702764000,M27,Aw,22.50378255101255,1019.3489397434086,10.70904333620737,335.55381970918563,100.74523988361074,92.23571965083221,3.9061837513324518,"(1, 1)",6,Heuvels,Graniet,0,0.0
1672524000,M28,Csc,6.536199057854368,1008.1118325211243,18.553880626435905,26.29069454736543,78.94442362288018,75.77769449152075,5.53592824852124,"(1, 1)",1,Tropisch regenwoud,Veen,1,0.2578447749425638
1678572000,M28,Csc,21.10816166373157,1001.8526841318688,12.251390671190707,298.8429867761116,75.517319925436,62.06927970174398,0.28460093505705386,"(1, 1)",13,Tropisch regenwoud,Veen,0,0.0
1684616400,M28,Csc,15.611551517171113,1002.3791693786575,11.175169179183586,46.66308093134285,65.11415469986979,20.45661879947916,0.601984726767766,"(1, 1)",1,Tropisch regenwoud,Veen,0,0.0
1690664400,M28,Csc,-4.715496735664143,1015.6191193778649,18.37181417551902,69.73050930271059,67.10603967720667,28.424158708826646,1.2442246930206695,"(1, 1)",1,Tropisch regenwoud,Veen,1,0.2651274329792392
1696712400,M28,Csc,-12.606359374075275,1021.8692711412808,10.83531917067165,209.40027029723467,74.45567440052722,57.82269760210886,1.1451583037632187,"(7, 7)",6,Tropisch regenwoud,Veen,0,0.0
1702764000,M28,Csc,5.368861162632675,1002.7930540347645,24.649833240830237,39.808349635272776,72.05150535389046,48.20602141556186,0.8180636288014034,"(1, 1)",8,Tropisch regenwoud,Veen,0,0.0
1672524000,M29,Aw,24.418810319906306,1002.935317601787,22.766673246282735,15.737683114040273,88.45663687808005,55.369910634240156,3.285199932267507,"(1, 1)",6,Steppes,Klei,1,0.08933307014869057
